股票代码,股票简称,个股热度[20251224],个股热度排名[20251224],market_code,code,最新价,最新涨跌幅
300849.SZ,锦盛新材,1098.0,4778,33,300849,16.44,1.544163063619518
600512.SH,腾达建设,1096.5,4779,17,600512,2.42,0.0
002247.SZ,聚力文化,1094.5,4780,33,002247,2.89,0.34722222222223026
003011.SZ,海象新材,1092.0,4781,33,003011,22.16,-0.2700270027002643
301229.SZ,纽泰格,1091.5,4782,33,301229,20.23,-0.0494071146244961
300824.SZ,北鼎股份,1091.0,4783,33,300824,11.46,0.2624671916010598
688101.SH,三达膜,1087.5,4784,17,688101,16.64,0.7263922518159867
300464.SZ,星徽股份,1086.5,4785,33,300464,6.76,0.7451564828613982
603722.SH,阿科力,1085.0,4787,17,603722,37.3,1.4689880304678977
688251.SH,井松智能,1085.0,4786,17,688251,29.39,-1.967978652434956
300694.SZ,蠡湖股份,1083.5,4788,33,300694,11.91,1.6211604095563097
300800.SZ,力合科技,1082.5,4789,33,300800,11.72,1.3840830449827002
000544.SZ,中原环保,1082.0,4790,33,000544,8.32,0.7263922518159867
300511.SZ,雪榕生物,1081.5,4791,33,300511,6.22,0.1610305958132011
300257.SZ,开山股份,1080.0,4792,33,300257,13.97,-0.5693950177935948
300453.SZ,三鑫医疗,1079.0,4794,33,300453,9.04,1.1185682326621884
605286.SH,同力天启,1079.0,4793,17,605286,37.77,2.1639166892074773
603808.SH,歌力思,1077.5,4795,17,603808,8.29,-0.2406738868832894
920300.BJ,辰光医疗,1076.5,4796,151,920300,14.81,-0.9364548494983197
002808.SZ,*ST恒久,1076.0,4798,33,002808,4.91,-0.20325203252032087
300891.SZ,惠云钛业,1076.0,4797,33,300891,8.9,0.2252252252252204
301063.SZ,海锅股份,1071.5,4799,33,301063,24.98,1.421031262687785
920790.BJ,联迪信息,1071.0,4800,151,920790,35.04,0.9798270893371651
301125.SZ,腾亚精工,1070.0,4802,33,301125,18.03,0.055493895671484814
688488.SH,艾迪药业,1070.0,4801,17,688488,15.2,-0.848010437051538
300406.SZ,九强生物,1069.5,4803,33,300406,13.29,0.45351473922901525
300381.SZ,溢多利,1068.5,4804,33,300381,6.48,0.30959752321982137
000042.SZ,中洲控股,1067.5,4805,33,000042,7.78,0.7772020725388665
300864.SZ,南大环境,1067.0,4806,33,300864,19.95,1.3204672422549415
688530.SH,欧莱新材,1066.5,4807,17,688530,16.43,2.1766169154228945
301318.SZ,维海德,1064.5,4808,33,301318,27.71,1.8375597206909224
301376.SZ,致欧科技,1064.0,4810,33,301376,19.0,-0.10515247108306822
688278.SH,特宝生物,1064.0,4809,17,688278,83.52,-1.112952877101584
603855.SH,华荣股份,1060.0,4811,17,603855,19.28,0.5213764337852004
603578.SH,三星新材,1059.5,4812,17,603578,12.17,1.247920133111484
300597.SZ,吉大通信,1056.0,4814,33,300597,9.06,1.1160714285714246
603310.SH,巍华新材,1056.0,4813,17,603310,17.08,0.8860011813349
603676.SH,卫信康,1053.0,4816,17,603676,10.9,-0.5474452554744571
920029.BJ,开发科技,1052.0,4817,151,920029,92.31,0.10844810758053197
603922.SH,金鸿顺,1051.5,4818,17,603922,19.23,0.05202913631634529
002887.SZ,绿茵生态,1051.0,4820,33,002887,9.4,0.7502679528403031
920247.BJ,华密新材,1051.0,4819,151,920247,25.86,0.07739938080495191
300254.SZ,仟源医药,1050.0,4822,33,300254,10.08,0.0
920719.BJ,宁新新材,1050.0,4821,151,920719,13.15,-1.6454749439042549
300949.SZ,奥雅股份,1049.0,4823,33,300949,39.97,0.1001753067868749
688192.SH,迪哲医药,1047.0,4824,17,688192,60.0,0.1001001001001039
688435.SH,英方软件,1046.0,4825,17,688435,48.01,1.3938753959873211
002763.SZ,汇洁股份,1043.0,4828,33,002763,7.17,0.13966480446927076
301122.SZ,采纳股份,1043.0,4826,33,301122,26.76,0.7909604519774043
300907.SZ,康平科技,1043.0,4827,33,300907,29.06,1.2190874259839704
600615.SH,鑫源智造,1042.5,4829,17,600615,11.18,0.9025270758122712
001238.SZ,浙江正特,1041.5,4830,33,001238,49.99,0.1803607214428926
301129.SZ,瑞纳智能,1041.0,4832,33,301129,24.25,2.019352124526716
301378.SZ,通达海,1041.0,4831,33,301378,28.01,0.9369369369369426
688218.SH,江苏北人,1038.0,4833,17,688218,22.25,0.22522522522522842
301608.SZ,博实结,1037.5,4834,33,301608,86.19,1.2213740458015172
600099.SH,林海股份,1037.0,4835,17,600099,10.27,0.19512195121950804
920953.BJ,国子软件,1035.0,4836,151,920953,35.38,0.5685048322910825
000757.SZ,浩物股份,1034.5,4837,33,000757,4.98,0.0
300107.SZ,建新股份,1033.0,4838,33,300107,6.79,1.041666666666671
603303.SH,得邦照明,1031.5,4840,17,603303,13.03,1.7968749999999893
920160.BJ,北矿检测,1031.5,4839,151,920160,24.55,-0.2438033319788652
601827.SH,三峰环境,1030.5,4841,17,601827,8.33,0.12019230769230513
300334.SZ,津膜科技,1030.0,4842,33,300334,7.06,0.284090909090903
000885.SZ,城发环境,1029.0,4843,33,000885,13.79,0.5102040816326422
920670.BJ,数字人,1027.5,4844,151,920670,15.69,0.1276324186343304
688355.SH,明志科技,1025.5,4845,17,688355,17.5,1.8626309662398155
301577.SZ,美信科技,1023.5,4846,33,301577,56.69,1.3407222023596712
301110.SZ,青木科技,1022.5,4847,33,301110,64.45,0.7031250000000044
601801.SH,皖新传媒,1022.0,4848,17,601801,6.58,0.15220700152206676
301059.SZ,金三江,1021.5,4849,33,301059,12.95,0.465477114041883
920403.BJ,康农种业,1020.0,4850,151,920403,23.15,-1.2793176972281481
002211.SZ,ST宏达,1019.5,4854,33,002211,3.28,0.923076923076917
301162.SZ,国能日新,1019.5,4853,33,301162,52.35,0.1338944146901306
301360.SZ,荣旗科技,1019.5,4851,33,301360,70.9,0.8248009101251601
301186.SZ,超达装备,1019.5,4852,33,301186,46.94,1.3822894168466535
300193.SZ,佳士科技,1019.0,4855,33,300193,8.9,1.1363636363636322
300987.SZ,川网传媒,1018.5,4857,33,300987,16.51,0.3037667071688986
601825.SH,沪农商行,1018.5,4856,17,601825,9.16,-0.21786492374727204
001366.SZ,播恩集团,1016.0,4859,33,001366,13.38,0.6015037593984968
301004.SZ,嘉益股份,1016.0,4858,33,301004,51.23,0.9458128078817672
003017.SZ,大洋生物,1015.0,4860,33,003017,29.65,-0.1010781671159068
603231.SH,索宝蛋白,1014.5,4861,17,603231,18.56,0.0
301287.SZ,康力源,1013.5,4862,33,301287,42.64,0.4949328305444281
605018.SH,长华集团,1013.0,4863,17,605018,11.09,0.2712477396021642
688533.SH,上声电子,1011.5,4864,17,688533,29.35,1.4868603042876891
300439.SZ,美康生物,1008.0,4867,33,300439,10.02,0.7035175879397014
603139.SH,康惠股份,1008.0,4866,17,603139,21.07,1.298076923076921
920006.BJ,晟楠科技,1008.0,4865,151,920006,26.91,1.7776096822995417
920634.BJ,新威凌,1005.5,4868,151,920634,25.8,1.935993678387997
301179.SZ,泽宇智能,1005.0,4869,33,301179,16.0,1.651842439644217
920533.BJ,骏创科技,1004.5,4870,151,920533,28.57,-0.45296167247386415
688575.SH,亚辉龙,1001.5,4871,17,688575,14.35,0.6311360448807845
603172.SH,万丰股份,999.5,4872,17,603172,18.27,0.10958904109588807
300614.SZ,百川畅银,998.5,4873,33,300614,12.31,0.9016393442623051
605151.SH,西上海,997.0,4874,17,605151,18.88,0.37214247740563683
603320.SH,迪贝电气,996.5,4875,17,603320,18.51,0.0
300854.SZ,中兰环保,996.0,4876,33,300854,16.46,2.3631840796020063
300154.SZ,瑞凌股份,992.0,4878,33,300154,9.53,0.5274261603375415
688589.SH,力合微,992.0,4877,17,688589,22.6,1.1638316920322362
300845.SZ,捷安高科,991.5,4879,33,300845,11.23,1.7210144927536348
002144.SZ,宏达高科,989.5,4881,33,002144,12.84,0.7849293563579249
600488.SH,津药药业,989.5,4880,17,600488,4.19,-0.238095238095233
300320.SZ,海达股份,988.0,4882,33,300320,9.37,0.5364806866952675
000669.SZ,ST金鸿,987.5,4883,33,000669,3.01,-0.33112582781457717
300462.SZ,ST华铭,986.0,4884,33,300462,11.3,0.0
688505.SH,复旦张江,985.5,4885,17,688505,8.28,0.8526187576126493
301239.SZ,普瑞眼科,985.0,4887,33,301239,31.38,1.5533980582524287
603071.SH,物产环能,985.0,4886,17,603071,13.27,0.30234315948601015
300721.SZ,怡达股份,982.5,4888,33,300721,13.05,1.3986013986014103
605186.SH,健麾信息,982.0,4889,17,605186,19.8,0.7633587786259651
688131.SH,皓元医药,981.5,4890,17,688131,72.23,1.2333566923616115
688105.SH,诺唯赞,981.0,4891,17,688105,19.75,0.5089058524173101
600716.SH,凤凰股份,977.0,4892,17,600716,3.77,1.0723860589812342
688115.SH,思林杰,976.5,4893,17,688115,63.98,3.3101889229775505
002687.SZ,乔治白,975.5,4894,33,002687,4.81,0.4175365344467552
300268.SZ,*ST佳沃,974.5,4896,33,300268,13.04,3.0015797788309557
688117.SH,圣诺生物,974.5,4895,17,688117,39.47,-0.8291457286432119
301100.SZ,风光股份,973.5,4897,33,301100,22.36,1.1307100859339665
603721.SH,*ST天择,972.0,4898,22,603721,18.86,0.31914893617020595
000820.SZ,*ST节能,968.0,4900,33,000820,3.37,-0.5899705014749268
300514.SZ,友讯达,968.0,4899,33,300514,13.38,1.4404852160727921
000553.SZ,安道麦A,966.5,4901,33,000553,5.92,0.3389830508474504
688593.SH,新相微,966.0,4902,17,688593,19.16,1.429327686606668
603689.SH,皖天然气,964.5,4903,17,603689,8.25,0.48721071863579957
688071.SH,华依科技,962.0,4904,17,688071,33.33,2.806909315237497
300385.SZ,雪浪环境,955.0,4906,33,300385,6.3,1.6129032258064457
920475.BJ,三友科技,955.0,4905,151,920475,17.94,-1.5367727771679343
688679.SH,通源环境,954.5,4907,17,688679,26.02,0.2697495183044327
300338.SZ,ST开元,953.0,4910,33,300338,3.82,0.26246719160104426
300931.SZ,通用电梯,953.0,4909,33,300931,11.49,0.8779631255487238
688136.SH,科兴制药,953.0,4908,17,688136,32.55,-0.610687022900772
301212.SZ,联盛化学,952.0,4911,33,301212,28.64,1.7768301350390903
301320.SZ,豪江智能,951.5,4912,33,301320,16.93,1.4379868184541547
301115.SZ,联检科技,951.0,4913,33,301115,15.77,2.1373056994818658
605080.SH,浙江自然,950.5,4914,17,605080,22.88,0.5272407732864562
603609.SH,禾丰股份,948.5,4915,17,603609,7.07,0.0
601577.SH,长沙银行,947.5,4916,17,601577,9.72,0.41322314049587733
300880.SZ,迦南智能,946.5,4917,33,300880,17.88,1.1312217194570096
603075.SH,热威股份,946.0,4918,17,603075,21.79,0.6466512702078548
300639.SZ,凯普生物,944.5,4919,33,300639,5.51,0.36429872495445487
920856.BJ,浩淼科技,942.5,4920,151,920856,17.45,3.0714707619610135
300804.SZ,广康生化,938.5,4922,33,300804,35.05,0.2001143510577481
688389.SH,普门科技,938.5,4921,17,688389,13.2,0.8403361344537772
300167.SZ,ST迪威迅,938.0,4923,33,300167,5.07,1.4000000000000057
300928.SZ,华安鑫创,936.5,4924,33,300928,30.7,0.7548408270429945
600533.SH,栖霞建设,935.5,4925,17,600533,2.59,0.7782101167315183
600365.SH,ST通葡,934.5,4926,22,600365,3.34,2.453987730061352
002620.SZ,ST瑞和,933.5,4927,33,002620,5.14,0.3906249999999917
001260.SZ,坤泰股份,933.0,4928,33,001260,20.16,1.0526315789473728
000828.SZ,东莞控股,933.0,4929,33,000828,10.86,0.18450184501844624
301024.SZ,霍普股份,932.5,4930,33,301024,35.14,0.5148741418764293
603580.SH,*ST艾艾,930.5,4932,22,603580,15.19,1.5374331550802047
920305.BJ,*ST云创,930.5,4931,151,920305,10.46,3.0541871921182313
300314.SZ,戴维医疗,928.5,4934,33,300314,12.9,0.9389671361502425
600455.SH,博通股份,928.5,4933,17,600455,25.87,0.03866976024749251
603102.SH,百合股份,928.0,4935,17,603102,42.7,0.35252643948297463
688590.SH,新致软件,927.5,4936,17,688590,17.73,1.0832383124287417
688793.SH,倍轻松,925.5,4937,17,688793,26.43,1.2255840674071248
300868.SZ,杰美特,923.5,4938,33,300868,29.8,0.2691790040376913
920556.BJ,雅达股份,922.5,4939,151,920556,10.46,1.4548981571290043
301068.SZ,大地海洋,921.0,4940,33,301068,25.57,-1.5781370284834493
920526.BJ,凯华材料,920.5,4941,151,920526,24.78,2.227722772277239
920163.BJ,方大新材,920.0,4942,151,920163,15.55,3.528628495339555
300670.SZ,大烨智能,918.0,4944,33,300670,8.0,0.6289308176100606
688210.SH,统联精密,918.0,4943,17,688210,51.61,0.7220921155347335
688410.SH,山外山,915.0,4945,17,688410,14.64,-1.281186783546861
300187.SZ,永清环保,914.5,4946,33,300187,5.01,1.4170040485829836
603307.SH,扬州金泉,914.0,4947,17,603307,39.61,1.252556237218819
300625.SZ,三雄极光,913.0,4948,33,300625,11.95,0.9290540540540493
300716.SZ,ST泉为,906.0,4949,33,300716,9.79,-0.4069175991861742
688335.SH,复洁科技,905.5,4950,17,688335,22.88,2.4171888988361645
920020.BJ,泰凯英,904.0,4952,151,920020,17.27,0.1740139211136957
920284.BJ,灵鸽科技,904.0,4951,151,920284,39.41,-1.1537496864810657
300813.SZ,泰林生物,903.0,4953,33,300813,24.86,1.0158472165786265
001223.SZ,欧克科技,902.5,4954,33,001223,49.01,0.822875951450316
688618.SH,三旺通信,902.0,4955,17,688618,27.53,1.101726037458688
301049.SZ,超越科技,896.5,4956,33,301049,21.01,1.2042389210019266
300886.SZ,华业香料,895.0,4958,33,300886,25.97,0.42536736272234893
688687.SH,凯因科技,895.0,4957,17,688687,25.59,1.0264508487959005
603201.SH,常润股份,891.5,4959,17,603201,16.88,1.0173548773189596
688215.SH,瑞晟智能,891.0,4960,17,688215,71.69,-2.2764449291166873
002986.SZ,宇新股份,889.0,4961,33,002986,10.84,0.5565862708719898
920978.BJ,开特股份,888.5,4962,151,920978,35.83,-0.7754084741068987
600287.SH,苏豪时尚,887.0,4963,17,600287,5.62,-0.530973451327438
300243.SZ,瑞丰高材,886.0,4964,33,300243,10.46,1.3565891472868272
300599.SZ,雄塑科技,885.5,4966,33,300599,7.51,0.5354752342704154
301288.SZ,*ST清研,885.5,4965,33,301288,16.26,3.3036848792884457
688229.SH,博睿数据,884.5,4967,17,688229,61.44,1.1691091717437854
300784.SZ,利安科技,883.5,4968,33,300784,49.85,0.8905079943331408
920981.BJ,晶赛科技,883.0,4969,151,920981,32.62,-1.5987933634992493
688046.SH,药康生物,882.5,4970,17,688046,15.52,3.1914893617021307
600051.SH,宁波联合,882.0,4971,17,600051,7.51,0.5354752342704154
301332.SZ,德尔玛,881.0,4972,33,301332,9.44,0.3188097768331494
688517.SH,金冠电气,880.5,4973,17,688517,15.82,-0.31505986137365427
688207.SH,格灵深瞳,875.5,4974,17,688207,15.14,1.2709030100334535
603235.SH,天新药业,873.5,4975,17,603235,27.25,-0.4747991234477685
301032.SZ,新柴股份,872.5,4976,33,301032,12.29,0.7377049180327858
688298.SH,东方生物,869.0,4977,17,688298,23.96,0.20911752404851824
600182.SH,S佳通,868.0,4978,17,600182,15.49,0.9778357235984377
301322.SZ,绿通科技,867.5,4979,33,301322,27.48,1.140964298859031
601518.SH,吉林高速,867.0,4980,17,601518,2.84,0.0
603351.SH,威尔药业,866.0,4983,17,603351,26.02,1.5216543113538845
688398.SH,赛特新材,866.0,4982,17,688398,17.34,1.7008797653958894
920351.BJ,华光源海,866.0,4981,151,920351,22.86,-1.4655172413793098
300564.SZ,筑博设计,863.5,4984,33,300564,15.25,1.8024032042723603
688758.SH,赛分科技,861.5,4985,17,688758,18.09,0.16611295681063754
920022.BJ,世昌股份,860.0,4986,151,920022,30.08,-0.3313452617627615
605287.SH,德才股份,857.5,4987,17,605287,26.29,1.5057915057915081
600692.SH,亚通股份,856.5,4988,17,600692,7.43,0.5412719891745608
001333.SZ,光华股份,854.0,4989,33,001333,22.21,1.4618547281863878
603182.SH,嘉华股份,852.5,4991,17,603182,15.89,-0.5009392611145903
688697.SH,纽威数控,852.5,4990,17,688697,15.18,1.0652463382157134
002034.SZ,旺能环境,852.0,4993,33,002034,16.11,0.6874999999999964
688319.SH,欧林生物,852.0,4992,17,688319,25.64,0.23455824863175245
688613.SH,奥精医疗,851.5,4994,17,688613,21.25,0.7586533902323382
000761.SZ,本钢板材,850.5,4995,33,000761,3.32,0.6060606060606066
603970.SH,中农立华,849.0,4997,17,603970,13.08,0.22988505747125945
688393.SH,安必平,849.0,4996,17,688393,23.26,-1.4406779661016942
688496.SH,清越科技,847.5,4998,17,688496,6.14,1.3201320132013215
301098.SZ,金埔园林,847.0,4999,33,301098,8.67,1.9999999999999991
301237.SZ,和顺科技,846.5,5000,33,301237,48.24,1.7077798861480125
300669.SZ,沪宁股份,845.0,5002,33,300669,25.83,0.5841121495327047
603639.SH,海利尔,845.0,5001,17,603639,12.73,0.0
688334.SH,西高院,844.5,5003,17,688334,19.32,1.0460251046025066
600768.SH,宁波富邦,844.0,5004,17,600768,13.3,0.5291005291005312
920580.BJ,科创新材,842.0,5006,151,920580,15.27,-1.036941023979262
920807.BJ,奔朗新材,842.0,5005,151,920807,14.84,-0.9345794392523402
688789.SH,宏华数科,840.0,5007,17,688789,79.89,1.0881943565734524
300246.SZ,宝莱特,839.5,5008,33,300246,8.14,1.1180124223602466
688573.SH,信宇人,838.5,5009,17,688573,22.89,0.17505470459518224
301290.SZ,东星医疗,838.0,5010,33,301290,25.4,1.2759170653907508
688259.SH,创耀科技,834.5,5011,17,688259,41.23,1.8276117559891203
603895.SH,天永智能,834.0,5012,17,603895,27.85,0.6869125090383271
603637.SH,镇海股份,832.0,5013,17,603637,10.75,0.0
001324.SZ,长青科技,831.5,5014,33,001324,18.15,1.2269938650306684
688045.SH,必易微,830.5,5015,17,688045,38.35,1.9133669944193432
603880.SH,南卫股份,829.5,5016,17,603880,6.36,1.5974440894568775
688077.SH,大地熊,829.0,5017,17,688077,31.04,1.140436624307585
688266.SH,泽璟制药,827.0,5019,17,688266,100.82,-0.0396589331747038
920523.BJ,德瑞锂电,827.0,5018,151,920523,27.11,-0.3675119441381897
920735.BJ,德源药业,826.0,5020,151,920735,34.56,0.0
002817.SZ,黄山胶囊,825.5,5021,33,002817,7.83,-0.2547770700636888
301559.SZ,中集环科,822.5,5022,33,301559,16.0,0.5656819610307974
688089.SH,嘉必优,821.5,5023,17,688089,23.8,-0.6263048016701402
688371.SH,菲沃泰,819.0,5024,17,688371,19.21,1.0520778537611746
000518.SZ,*ST四环,818.5,5026,33,000518,2.39,0.0
688212.SH,澳华内镜,818.5,5025,17,688212,44.85,-0.0445732114998797
688051.SH,佳华科技,818.0,5027,17,688051,38.33,-0.441558441558446
688489.SH,三未信安,817.5,5028,17,688489,42.99,1.872037914691941
301102.SZ,兆讯传媒,817.0,5029,33,301102,10.57,0.8587786259541971
300635.SZ,中达安,816.5,5030,33,300635,16.18,-0.6142506142506229
603798.SH,康普顿,816.0,5031,17,603798,15.18,0.26420079260237217
300461.SZ,田中精机,815.0,5033,33,300461,19.43,0.6735751295336736
920190.BJ,雷神科技,815.0,5032,151,920190,25.24,0.07930214115780958
688610.SH,埃科光电,813.5,5034,17,688610,61.26,2.2704507512520857
603238.SH,诺邦股份,810.5,5035,17,603238,17.45,0.4605641911341295
605189.SH,富春染织,806.0,5036,17,605189,15.13,0.7994670219853497
301580.SZ,爱迪特,805.0,5037,33,301580,43.34,0.25445292620866655
300301.SZ,ST长方,804.0,5038,33,300301,2.42,0.8333333333333341
600908.SH,无锡银行,803.5,5039,17,600908,5.96,0.1680672268907527
301298.SZ,东利机械,803.0,5040,33,301298,15.64,0.9032258064516165
600753.SH,*ST海钦,801.0,5041,22,600753,8.11,1.629072681704248
301051.SZ,信濠光电,800.5,5042,33,301051,20.1,0.09960159362551359
301156.SZ,美农生物,799.5,5043,33,301156,17.54,-0.6232294617563707
002890.SZ,弘宇股份,799.0,5044,33,002890,14.82,-0.4032258064516162
300521.SZ,爱司凯,798.5,5045,33,300521,27.58,-0.6126126126126188
300030.SZ,阳普医疗,797.5,5047,33,300030,7.44,0.0
920985.BJ,海泰新能,797.5,5046,151,920985,7.55,-0.2642007926023839
603790.SH,雅运股份,797.0,5048,17,603790,20.04,1.4683544303797424
688710.SH,益诺思,795.5,5049,17,688710,45.45,-1.474094949057012
300915.SZ,海融科技,794.0,5050,33,300915,24.97,0.20064205457462742
301035.SZ,润丰股份,788.5,5051,33,301035,72.64,1.1840089148906452
300536.SZ,农尚环境,788.0,5052,33,300536,7.22,0.4172461752433847
300387.SZ,富邦科技,785.0,5055,33,300387,8.56,0.23419203747074183
603073.SH,彩蝶实业,785.0,5054,17,603073,18.78,0.9677419354838693
920496.BJ,许昌智能,785.0,5053,151,920496,10.47,-0.28571428571427965
002485.SZ,ST雪发,784.5,5056,33,002485,3.98,0.0
603041.SH,美思德,781.5,5057,17,603041,12.08,0.33222591362127013
001358.SZ,兴欣新材,780.0,5058,33,001358,25.88,0.9360374414976538
688232.SH,新点软件,774.5,5059,17,688232,25.1,0.6819093461692808
301277.SZ,新天地,774.0,5060,33,301277,11.89,0.8481764206955168
301505.SZ,苏州规划,773.5,5061,33,301505,20.52,0.48971596474044005
300649.SZ,杭州园林,772.0,5063,33,300649,14.33,1.0578279266572663
920505.BJ,九菱科技,772.0,5062,151,920505,45.26,-1.0926573426573427
920122.BJ,中纺标,771.5,5065,151,920122,34.14,-1.5286991635419702
920262.BJ,太湖雪,771.5,5064,151,920262,24.8,-0.6808169803764443
003004.SZ,*ST声迅,771.0,5067,33,003004,22.36,-0.533807829181499
688611.SH,杭州柯林,771.0,5066,17,688611,50.82,0.13793103448275917
300636.SZ,同和药业,769.5,5068,33,300636,7.77,0.25806451612902676
920689.BJ,克莱特,769.0,5069,151,920689,31.67,-1.339563862928348
301578.SZ,辰奕智能,768.0,5070,33,301578,34.02,0.949554896142434
301197.SZ,工大科雅,766.5,5071,33,301197,19.38,-0.15455950540958854
688623.SH,双元科技,765.5,5072,17,688623,86.4,1.2658227848101413
300126.SZ,锐奇股份,764.5,5074,33,300126,8.4,1.5719467956469262
